GSMID,UID,Name,GSEID,GEO Sample Description
GSM340200,D000000,Control,GSE13501|GSE13849|GSE21521,01LQE_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: LT6|ttf: UKmin|race: White|sex: Male
GSM340201,D000000,Control,GSE13501|GSE13849|GSE21521,01LQH_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 87min|race: White|sex: Male
GSM340202,D000000,Control,GSE13501|GSE13849|GSE21521,01LQJ_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: LT6|ttf: 98min|race: White|sex: Male
GSM340203,D000000,Control,GSE13501|GSE13849|GSE21521,01LQK_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 105min|race: White|sex: Female
GSM340204,D000000,Control,GSE13501|GSE13849|GSE21521,01N6Z_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 120min|race: UK|sex: Female
GSM340205,D000000,Control,GSE13501|GSE13849|GSE21521,01N70_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 75min|race: White|sex: Male
GSM340206,D000000,Control,GSE13501|GSE13849|GSE21521,01N71_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 95min|race: White|sex: Female
GSM340207,D000000,Control,GSE13501|GSE13849|GSE21521,01N72_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 70min|race: White|sex: Male
GSM340208,D000000,Control,GSE13501|GSE13849,01UNV_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 74min|race: White|sex: Female
GSM340209,D000000,Control,GSE13501|GSE13849,01UNW_CTRL|CTRL|Peripheral blood mononuclear cells|TTF=76min|Race=White|Sex=Female
GSM340210,D000000,Control,GSE13501|GSE13849,01UNX_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 123min|race: White|sex: Female
GSM340211,D000000,Control,GSE13501|GSE13849,01UNY_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: LT6|ttf: 71min|race: White|sex: Female
GSM340212,D000000,Control,GSE13501|GSE13849,01UPA_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 127min|race: White|sex: Female
GSM340213,D000000,Control,GSE13501|GSE13849,01UPB_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 73min|race: White|sex: Female
GSM340214,D000000,Control,GSE13501|GSE13849,01VKE_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: LT6|ttf: 101min|race: White|sex: Male
GSM340215,D000000,Control,GSE13501|GSE13849,01VKF_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 106min|race: White|sex: Female
GSM340216,D000000,Control,GSE13501|GSE13849,01VKG_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 96min|race: White|sex: Female
GSM340217,D000000,Control,GSE13501|GSE13849,01VKH_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 96min|race: White|sex: Female
GSM340218,D000000,Control,GSE13501|GSE13849,01VKJ_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 95min|race: White|sex: Female
GSM340219,D000000,Control,GSE13501|GSE13849,01VKK_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: LT6|ttf: 93min|race: White|sex: Male
GSM340220,D000000,Control,GSE13501|GSE13849,01VKL_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: LT6|ttf: 85min|race: White|sex: Female
GSM340221,D000000,Control,GSE13501|GSE13849,01VKM_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: LT6|ttf: 82min|race: White|sex: Female
GSM340222,D000000,Control,GSE13501|GSE13849,01VKN_CTRL|CTRL|Peripheral blood mononuclear cells|TTF=120min|Race=White|Sex=Male
GSM340223,D000000,Control,GSE13501|GSE13849,01VKP_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: LT6|ttf: 106min|race: Black/African American|sex: Male
GSM340224,D000000,Control,GSE13501|GSE13849,01VKQ_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 84min|race: White|sex: Female
GSM340225,D000000,Control,GSE13501|GSE13849,01VKR_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: LT6|ttf: 75min|race: Black/African American|sex: Male
GSM340226,D000000,Control,GSE13501|GSE13849,01VLD_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 69min|race: White|sex: Female
GSM340227,D000000,Control,GSE13501|GSE13849,01VLE_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 76min|race: White|sex: Female
GSM340228,D000000,Control,GSE13501|GSE13849,01VLF_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: LT6|ttf: 80min|race: White|sex: Male
GSM340229,D000000,Control,GSE13501|GSE13849,01VLG_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 89min|race: White|sex: Female
GSM340230,D000000,Control,GSE13501|GSE13849,01VLH_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: LT6|ttf: 88min|race: White|sex: Male
GSM340231,D000000,Control,GSE13501|GSE13849,01VLJ_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: LT6|ttf: 91min|race: White|sex: Male
GSM340232,D000000,Control,GSE13501|GSE13849,01VLK_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: LT6|ttf: 88min|race: White|sex: Male
GSM340233,D000000,Control,GSE13501|GSE13849,01VLL_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: LT6|ttf: 86min|race: Black/African American|sex: Male
GSM340234,D000000,Control,GSE13501|GSE13849,01VLM_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 78min|race: Black/African American|sex: Male
GSM340235,D000000,Control,GSE13501|GSE13849,01VLN_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 105min|race: White|sex: Male
GSM340236,D000000,Control,GSE13501|GSE13849,01VLQ_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 101min|race: White|sex: Male
GSM340237,D000000,Control,GSE13501|GSE13849|GSE21521,061HZ_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: LT6|ttf: 100min|race: White|sex: Male
GSM340238,D000000,Control,GSE13501|GSE13849|GSE21521,061J0_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 80min|race: White|sex: Female
GSM340239,D000000,Control,GSE13501|GSE13849|GSE21521,061J3_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 90min|race: White|sex: Female
GSM340240,D000000,Control,GSE13501|GSE13849|GSE21521,061J4_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: LT6|ttf: 77min|race: White|sex: Female
GSM340241,D000000,Control,GSE13501|GSE13849|GSE21521,061J5_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 104min|race: White|sex: Female
GSM340242,D000000,Control,GSE13501|GSE13849|GSE21521,061K3_CTRL|CTRL|cell type: Peripheral blood mononuclear cells|original diagnosis: healthy control|age_at_onset: GTE6|ttf: 95min|race: UK|sex: Male
GSM340243,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01JE9_ERA|ERA|Peripheral blood mononuclear cells|TTF=105min|Race=White|Sex=Female
GSM340244,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LKZ_ERA|ERA|Peripheral blood mononuclear cells|TTF=140min|Race=White|Sex=Male
GSM340245,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501,01LL1_ERA|ERA|Peripheral blood mononuclear cells|TTF=130min|Race=White|Sex=Male
GSM340246,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LL3_ERA|ERA|Peripheral blood mononuclear cells|TTF=101min|Race=White|Sex=Male
GSM340247,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LM2_ERA|ERA|Peripheral blood mononuclear cells|TTF=125min|Race=Black/African American|Sex=Male
GSM340248,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LPL_ERA|ERA|Peripheral blood mononuclear cells|TTF=90min|Race=White|Sex=Male
GSM340249,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LR3_ERA|ERA|Peripheral blood mononuclear cells|TTF=150min|Race=Black/African American|Sex=Male
GSM340250,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LR6_ERA|ERA|Peripheral blood mononuclear cells|TTF=110min|Race=White|Sex=Male
GSM340251,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LRF_ERA|ERA|Peripheral blood mononuclear cells|TTF=105min|Race=White|Sex=Male
GSM340252,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LRH_ERA|ERA|Peripheral blood mononuclear cells|TTF=105min|Race=White|Sex=Male
GSM340253,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LRK_ERA|ERA|Peripheral blood mononuclear cells|TTF=135min|Race=White|Sex=Male
GSM340254,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LSD_ERA|ERA|Peripheral blood mononuclear cells|TTF=137min|Race=White|Sex=Male
GSM340255,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501,01LSH_ERA|ERA|Peripheral blood mononuclear cells|TTF=98min|Race=White|Sex=Male
GSM340256,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01MJ2_ERA|ERA|Peripheral blood mononuclear cells|TTF=125min|Race=White|Sex=Male
GSM340257,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501,01MLL_ERA|ERA|Peripheral blood mononuclear cells|TTF=100min|Race=White|Sex=Female
GSM340258,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01N0Z_ERA|ERA|Peripheral blood mononuclear cells|TTF=85min|Race=White|Sex=Male
GSM340259,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01N1B_ERA|ERA|Peripheral blood mononuclear cells|TTF=119min|Race=White|Sex=Male
GSM340260,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01N3H_ERA|ERA|Peripheral blood mononuclear cells|TTF=75min|Race=White|Sex=Male
GSM340261,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01N3X_ERA|ERA|Peripheral blood mononuclear cells|TTF=120min|Race=White|Sex=Male
GSM340262,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01N41_ERA|ERA|Peripheral blood mononuclear cells|TTF=95min|Race=White|Sex=Male
GSM340263,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01N43_ERA|ERA|Peripheral blood mononuclear cells|TTF=75min|Race=White|Sex=Male
GSM340264,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01UMW_ERA|ERA|Peripheral blood mononuclear cells|TTF=105min|Race=White|Sex=Male
GSM340265,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01UN9_ERA|ERA|Peripheral blood mononuclear cells|TTF=140min|Race=White|Sex=Male
GSM340266,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01UNR_ERA|ERA|Peripheral blood mononuclear cells|TTF=105min|Race=White|Sex=Male
GSM340267,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01UP5_ERA|ERA|Peripheral blood mononuclear cells|TTF=125min|Race=Black/African American|Sex=Male
GSM340268,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01UP8_ERA|ERA|Peripheral blood mononuclear cells|TTF=75min|Race=White|Sex=Male
GSM340269,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01UP9_ERA|ERA|Peripheral blood mononuclear cells|TTF=85min|Race=White|Sex=Male
GSM340270,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01UPD_ERA|ERA|Peripheral blood mononuclear cells|TTF=70min|Race=White|Sex=Female
GSM340271,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501,01J40_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: LT6|ttf: 122min|race: White|sex: Female
GSM340272,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LM3_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: LT6|ttf: 132min|race: White|sex: Female
GSM340273,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LMB_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: GTE6|ttf: 230min|race: White|sex: Female
GSM340274,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501,01LMU_Oligo|oligoarthritis|Peripheral blood mononuclear cells|TTF=190min|Race=White|Sex=Female
GSM340275,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LMV_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: GTE6|ttf: 210min|race: White|sex: Male
GSM340276,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LMX_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: GTE6|ttf: 225min|race: White|sex: Male
GSM340277,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LMY_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: LT6|ttf: 120min|race: White|sex: Female
GSM340278,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LN4_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: LT6|ttf: 110min|race: Black/African American|sex: Male
GSM340279,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LNX_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: GTE6|ttf: 90min|race: White|sex: Female
GSM340280,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501,01LP2_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: LT6|ttf: 95min|race: White|sex: Male
GSM340281,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501,01LPC_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: LT6|ttf: 95min|race: White|sex: Female
GSM340282,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LQT_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: LT6|ttf: 130min|race: White|sex: Female
GSM340283,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501,01LQX_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: LT6|ttf: 133min|race: White|sex: Female
GSM340284,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LS6_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: LT6|ttf: 100min|race: White|sex: Male
GSM340285,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LSC_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: LT6|ttf: 140min|race: White|sex: Female
GSM340286,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LSM_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: GTE6|ttf: 110min|race: White|sex: Female
GSM340287,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01LZD_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: GTE6|ttf: 99min|race: White|sex: Female
GSM340288,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01MHW_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: GTE6|ttf: 200min|race: White|sex: Female
GSM340289,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01MJ9_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: GTE6|ttf: 137min|race: White|sex: Female
GSM340290,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01MJD_Oligo|oligoarthritis|Peripheral blood mononuclear cells|ttf: 120min|race: White|sex: Male
GSM340291,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01MJG_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: GTE6|ttf: 133min|race: White|sex: Male
GSM340292,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501,01ML0_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: LT6|ttf: 80min|race: White|sex: Female
GSM340293,D001171,"Arthritis, Juvenile Rheumatoid",GSE13501|GSE21521,01MLE_Oligo|oligoarthritis|cell type: Peripheral blood mononuclear cells|original diagnosis: oligoarticular JIA|age_at_onset: LT6|ttf: 100min|race: White|sex: Female
